RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,debt_to_income,total_late_payments,high_utilization,actual,predicted,probability,result_type
0.334235166,42,0,0.367726455,5000.0,11,0,1,0,0,1838.632275,0,0,1,0,0.28678269522481736,Miss (Hidden Default)
0.943171068,46,0,0.626421697,8000.0,11,0,2,0,3,5011.373576000001,0,1,0,1,0.6833834308398127,False Alarm
0.087907204,64,0,0.207429421,3364.0,9,1,0,0,0,697.792572244,1,0,0,0,0.4919675387845512,Hit (Good Payer)
0.111813099,69,0,761.0,5400.0,8,0,2,0,0,4109400.0,0,0,0,0,0.075433036625045,Hit (Good Payer)
0.242344029,40,0,0.214795704,16666.0,12,0,1,0,3,3579.785202864,0,0,0,0,0.21145473299301673,Hit (Good Payer)
0.253887306,50,0,0.230701544,12500.0,5,0,1,0,3,2883.7693,0,0,0,0,0.11794482134995005,Hit (Good Payer)
0.415806945,61,1,0.322694677,9900.0,28,0,2,0,0,3194.6773023,1,0,0,0,0.37752660132649957,Hit (Good Payer)
0.277341769,64,0,0.353013999,10500.0,17,0,2,0,0,3706.6469895,0,0,0,0,0.19409561224798808,Hit (Good Payer)
0.07561093,61,0,0.467323187,3350.0,9,0,2,0,0,1565.5326764499998,0,0,0,0,0.17961541431393135,Hit (Good Payer)
0.9999999,36,0,0.032471587,8006.0,2,0,0,0,0,259.967525522,0,1,0,1,0.5708673334197748,False Alarm
0.153969206,28,0,0.29997447,3916.0,5,0,0,0,0,1174.70002452,0,0,0,0,0.20842984782870672,Hit (Good Payer)
0.0,64,0,0.03310431,1600.0,2,0,0,0,1,52.966896,0,0,0,0,0.11202896171055628,Hit (Good Payer)
0.028393746,43,0,954.0,5400.0,11,0,1,0,0,5151600.0,0,0,0,0,0.12377431749727354,Hit (Good Payer)
0.038490778,84,0,247.0,5400.0,19,0,0,0,0,1333800.0,0,0,0,0,0.07981885993188075,Hit (Good Payer)
0.0,54,0,0.135067678,10416.0,7,0,2,0,0,1406.864934048,0,0,0,0,0.12326006432542597,Hit (Good Payer)
0.059359509,56,0,0.036992601,5000.0,13,0,0,0,0,184.963005,0,0,0,0,0.12677542604850095,Hit (Good Payer)
0.568895487,44,2,1.025450689,6600.0,16,0,2,0,2,6767.974547399999,2,0,0,1,0.8024490201754813,False Alarm
0.224863866,70,0,0.411786104,5497.0,13,0,1,0,1,2263.588213688,0,0,0,0,0.19810778092585477,Hit (Good Payer)
0.179851275,54,0,0.251874928,26000.0,5,0,2,0,1,6548.748128,0,0,0,0,0.1275363562204127,Hit (Good Payer)
0.056798738,54,0,0.131442596,11000.0,9,0,2,0,2,1445.868556,0,0,0,0,0.10487584944482074,Hit (Good Payer)
0.9999999,44,0,0.00945076,7300.0,0,5,0,0,2,68.990548,5,1,1,1,0.8277861236498003,Hit (Defaulter)
0.078761438,38,0,0.324344796,6600.0,8,0,1,0,2,2140.6756536,0,0,0,0,0.14975831674158224,Hit (Good Payer)
0.9999999,47,1,1.545563549,833.0,3,0,2,0,0,1287.454436317,1,1,0,1,0.7051996533564112,False Alarm
0.824497131,51,0,0.602053439,8083.0,7,0,3,0,0,4866.397947437,0,1,0,1,0.5416192596064713,False Alarm
0.179718792,40,0,1.081662955,1346.0,10,0,1,0,1,1455.91833743,0,0,0,0,0.28407806989008794,Hit (Good Payer)
0.197920277,44,2,0.512145157,10250.0,14,0,2,0,2,5249.48785925,2,0,0,1,0.638437939830368,False Alarm
0.209389531,37,0,1.01032989,3000.0,8,0,1,0,0,3030.98967,0,0,0,0,0.26811120453755466,Hit (Good Payer)
0.011597477,54,0,0.567314884,2673.0,8,0,1,0,0,1516.4326849319998,0,0,0,0,0.1868108274332408,Hit (Good Payer)
0.020718343,63,1,3771.0,5400.0,7,0,1,5,1,20363400.0,6,0,0,0,0.4639308643201863,Hit (Good Payer)
0.582246447,44,2,0.219895288,4583.0,8,0,0,0,0,1007.780104904,2,0,0,1,0.6637838836071037,False Alarm
0.903739751,31,2,0.531953743,4928.0,11,0,2,0,2,2621.4680455039997,2,1,0,1,0.8593357505604441,False Alarm
0.007761001,60,0,0.196517852,17000.0,10,0,1,0,0,3340.803484,0,0,0,0,0.10118479637255426,Hit (Good Payer)
0.0,43,0,0.912473951,3358.0,16,0,3,0,2,3064.087527458,0,0,0,0,0.32136951210798237,Hit (Good Payer)
0.153982469,45,1,0.240327806,5246.0,9,1,1,0,0,1260.759670276,2,0,0,1,0.7863483471639267,False Alarm
0.93011262,41,0,0.093160645,4400.0,4,0,0,0,3,409.906838,0,1,0,1,0.5584359958896832,False Alarm
0.01997976,85,0,0.000353999,166666.0,15,0,0,0,0,58.999597334,0,0,0,0,0.14918847903729826,Hit (Good Payer)
0.532803733,73,1,0.680329918,4000.0,13,0,2,0,1,2721.319672,1,0,0,1,0.5106996170311638,False Alarm
0.035476637,53,0,0.510311211,2666.0,8,0,1,0,0,1360.489688526,0,0,0,0,0.18449815289687063,Hit (Good Payer)
0.098925274,49,1,0.328870435,11800.0,15,0,2,0,0,3880.671133,1,0,1,0,0.4002795419952135,Miss (Hidden Default)
0.074687689,50,0,0.511998657,5958.0,13,0,1,0,3,3050.4879984060003,0,0,0,0,0.21643761872007258,Hit (Good Payer)
0.583610137,37,0,0.236234159,17833.0,8,0,2,0,2,4212.763757447,0,0,0,0,0.33656429472336874,Hit (Good Payer)
0.262458472,48,1,2.304456476,2400.0,7,2,3,0,2,5530.6955424,3,0,1,1,0.8206667141006685,Hit (Defaulter)
0.185764074,41,0,0.294865008,17000.0,31,0,6,0,1,5012.705136,0,0,0,0,0.25910290077660525,Hit (Good Payer)
0.106086701,64,0,1.534041224,1600.0,8,0,1,0,0,2454.4659584,0,0,0,0,0.18249340358105037,Hit (Good Payer)
0.256885738,47,0,247.0,5400.0,6,0,0,0,2,1333800.0,0,0,0,0,0.15470575400660377,Hit (Good Payer)
0.0,44,0,0.427228786,3723.0,4,0,1,0,0,1590.572770278,0,0,0,0,0.1624977708723716,Hit (Good Payer)
0.506530943,58,0,0.260231178,3200.0,8,0,0,0,1,832.7397696,0,0,0,0,0.3695359531383153,Hit (Good Payer)
0.01907406,70,0,0.136288371,7850.0,9,0,0,0,0,1069.86371235,0,0,0,0,0.08435019584729522,Hit (Good Payer)
0.10119494,36,0,0.20474407,2402.0,4,0,0,0,0,491.79525614,0,0,0,0,0.16897832338708366,Hit (Good Payer)
0.160089395,81,1,0.089243845,6823.0,10,0,1,0,0,608.9107544350001,1,0,0,0,0.3533048112086856,Hit (Good Payer)
0.061639445,88,0,0.014197161,5000.0,3,0,0,0,0,70.985805,0,0,0,0,0.08672684914164444,Hit (Good Payer)
0.9999999,36,0,0.208044383,2162.0,2,1,0,1,3,449.791956046,2,1,1,1,0.9101408322191389,Hit (Defaulter)
0.014356117,62,0,0.332357247,5463.0,10,0,1,0,0,1815.667640361,0,0,0,0,0.09221072700976646,Hit (Good Payer)
0.162163225,40,1,0.210144928,4001.0,12,0,0,0,3,840.7898569280001,1,0,0,0,0.49515353545810376,Hit (Good Payer)
0.9999999,25,0,0.033991502,4000.0,2,1,0,0,0,135.966008,1,1,0,1,0.8706169190937949,False Alarm
0.036302769,33,0,0.017074296,4333.0,3,0,0,0,0,73.982924568,0,0,0,0,0.13391797963918692,Hit (Good Payer)
0.014925214,67,0,0.300339932,5000.0,10,0,1,0,0,1501.6996599999998,0,0,0,0,0.07894324460836671,Hit (Good Payer)
0.9999999,30,0,41.0,5400.0,3,1,0,0,1,221400.0,1,1,0,1,0.8882822530809804,False Alarm
0.065587406,65,0,0.635868278,4220.0,13,0,1,0,0,2683.36413316,0,0,0,0,0.15131585555888538,Hit (Good Payer)
0.089156836,54,1,0.314325887,6400.0,10,0,1,0,1,2011.6856768,1,0,0,0,0.39226314490483993,Hit (Good Payer)
0.118845933,28,1,0.048410861,4750.0,6,0,0,0,0,229.95158975,1,0,0,0,0.447278378794429,Hit (Good Payer)
0.743548325,47,0,1.150433276,2884.0,7,0,1,0,1,3317.849567984,0,0,0,0,0.4834008275756137,Hit (Good Payer)
0.049205041,72,0,0.239202658,300.0,6,0,0,0,0,71.7607974,0,0,0,0,0.11880216634608443,Hit (Good Payer)
0.021188494,82,0,14.0,5400.0,5,0,0,0,0,75600.0,0,0,0,0,0.0504478192925272,Hit (Good Payer)
0.035103416,56,0,0.152308753,1450.0,16,0,0,0,1,220.84769185,0,0,0,0,0.18322786823896353,Hit (Good Payer)
0.007128083,64,0,0.003199147,3750.0,10,0,0,0,0,11.99680125,0,0,0,0,0.08211686164102652,Hit (Good Payer)
0.502021133,47,1,0.543497364,2275.0,9,0,0,0,2,1236.4565031000002,1,0,0,1,0.6144239436099523,False Alarm
0.034098295,86,0,0.804236956,2548.0,11,0,1,0,0,2049.195763888,0,0,0,0,0.1652496999393292,Hit (Good Payer)
0.98780244,44,0,0.073237071,25000.0,4,0,1,0,0,1830.926775,0,1,0,0,0.4507206840815405,Hit (Good Payer)
0.056354069,67,0,0.01174743,6128.0,5,0,0,0,0,71.98825104,0,0,0,0,0.06605898651027185,Hit (Good Payer)
0.001849954,62,0,0.06765521,35000.0,15,0,1,0,1,2367.9323499999996,0,0,0,0,0.16383343921822585,Hit (Good Payer)
0.025374366,61,0,0.009071505,3747.0,3,0,0,0,0,33.990929235,0,0,0,0,0.08078228573071268,Hit (Good Payer)
0.024189312,69,1,0.56844048,3250.0,11,0,1,0,1,1847.43156,1,0,0,0,0.34521737632001737,Hit (Good Payer)
0.029492627,23,0,0.000789266,3800.0,2,0,0,0,0,2.9992107999999997,0,0,0,0,0.13916015054666903,Hit (Good Payer)
0.257522906,29,0,0.697862694,3087.0,6,0,1,0,0,2154.302136378,0,0,0,0,0.23312943990807902,Hit (Good Payer)
0.001807803,67,0,4.793478261,183.0,12,0,1,0,0,877.206521763,0,0,0,0,0.14040024962373432,Hit (Good Payer)
0.502294079,50,0,0.425693527,9083.0,9,0,1,0,0,3866.574305741,0,0,0,0,0.3347074522648639,Hit (Good Payer)
0.642714571,52,2,0.955113373,2160.0,2,0,1,0,0,2063.04488568,2,0,1,1,0.7091977266648076,Hit (Defaulter)
0.0,64,0,1674.0,5400.0,4,0,1,0,0,9039600.0,0,0,0,0,0.06989615324363135,Hit (Good Payer)
0.000307164,93,0,0.150462384,4000.0,11,0,1,0,0,601.8495360000001,0,0,0,0,0.0874172623770338,Hit (Good Payer)
0.331158036,37,0,0.544021208,7166.0,11,0,4,0,0,3898.455976528,0,0,0,0,0.3514387776863222,Hit (Good Payer)
0.093861538,53,0,0.338765823,6319.0,13,0,3,0,3,2140.6612355370003,0,0,0,0,0.17473752970916245,Hit (Good Payer)
0.003748438,65,0,0.304119194,1140.0,2,0,0,0,1,346.69588116,0,0,0,0,0.11839947038768488,Hit (Good Payer)
0.654785013,60,0,4660.0,5400.0,7,1,1,0,0,25164000.0,1,0,0,0,0.29936264082632624,Hit (Good Payer)
0.0,51,0,0.125357102,8750.0,8,1,1,1,0,1096.8746425,2,0,0,1,0.7292780877088195,False Alarm
0.0,38,0,0.408795602,2000.0,11,0,0,0,0,817.591204,0,0,0,0,0.2711336418317319,Hit (Good Payer)
0.077809798,54,0,0.386389075,4466.0,10,0,2,0,0,1725.61360895,0,0,0,0,0.17743586336217843,Hit (Good Payer)
0.490167135,55,0,1044.0,5400.0,8,0,1,0,0,5637600.0,0,0,0,0,0.29896713130003316,Hit (Good Payer)
0.006421318,72,0,218.0,5400.0,13,0,0,0,0,1177200.0,0,0,0,0,0.06980646318647232,Hit (Good Payer)
0.358029963,39,0,0.590792213,8166.0,14,0,1,0,3,4824.409211358,0,0,0,0,0.3893988705572824,Hit (Good Payer)
0.593229738,51,0,0.582527847,10862.0,12,0,2,0,1,6327.4174741140005,0,0,0,1,0.5399290559256561,False Alarm
0.382833557,49,0,0.900560565,4102.0,13,0,2,0,5,3694.09943763,0,0,0,0,0.41109841178623197,Hit (Good Payer)
0.19377409,46,1,0.496402878,2640.0,13,0,1,0,2,1310.50359792,1,0,0,0,0.4975932575450823,Hit (Good Payer)
0.874742723,23,0,264.0,5400.0,2,0,0,0,0,1425600.0,0,1,0,1,0.5891753534412145,False Alarm
0.01717404,37,0,0.437609075,4583.0,9,0,2,0,2,2005.562390725,0,0,0,0,0.22748063067048313,Hit (Good Payer)
0.04045749,65,0,0.986113482,17570.0,20,0,11,0,0,17326.01387874,0,0,0,0,0.31835839102719027,Hit (Good Payer)
0.026473682,44,0,2677.0,5400.0,12,0,2,0,1,14455800.0,0,0,0,0,0.1666226133052678,Hit (Good Payer)
0.157667085,64,0,1.830212235,800.0,4,0,1,0,0,1464.1697880000002,0,0,0,0,0.1442430435440702,Hit (Good Payer)
0.594159456,64,1,1.648362507,7083.0,19,0,5,0,0,11675.351637081,1,0,1,1,0.5496786015732471,Hit (Defaulter)
0.198851974,52,1,0.29355476,16197.0,22,0,3,0,0,4754.70644772,1,0,0,0,0.4313547004723807,Hit (Good Payer)
0.0,55,0,0.0,5400.0,10,0,0,0,0,0.0,0,0,0,0,0.11020873054521461,Hit (Good Payer)
0.02040579,45,1,0.363798643,2800.0,8,0,1,0,0,1018.6362004,1,0,0,0,0.42591583364317814,Hit (Good Payer)
0.470607209,36,0,0.712646947,10547.0,7,0,3,0,2,7516.287350009,0,0,0,0,0.4148020037635537,Hit (Good Payer)
0.177223508,66,0,1774.0,5400.0,7,0,1,0,0,9579600.0,0,0,0,0,0.06195296658836573,Hit (Good Payer)
0.056286726,52,0,0.252436891,4000.0,10,0,1,0,0,1009.747564,0,0,0,0,0.15046489712634192,Hit (Good Payer)
0.177022274,37,0,1342.0,5400.0,7,0,2,0,0,7246800.0,0,0,0,0,0.12383375387544791,Hit (Good Payer)
0.799390505,64,2,0.454545455,7160.0,13,0,1,0,2,3254.5454578,2,1,0,1,0.7221738418701499,False Alarm
0.02215552,62,0,0.31596674,9500.0,6,0,2,0,1,3001.6840300000003,0,0,0,0,0.08083626329618707,Hit (Good Payer)
0.007199712,71,0,1213.0,5400.0,2,0,1,0,0,6550200.0,0,0,0,0,0.04907641377217511,Hit (Good Payer)
0.102985812,45,0,2431.0,0.0,6,0,0,0,0,0.0,0,0,0,0,0.13361028444235942,Hit (Good Payer)
0.12306935,64,0,60.0,5400.0,6,0,0,0,0,324000.0,0,0,0,0,0.06267710071990439,Hit (Good Payer)
0.207031925,80,1,0.413015815,5500.0,16,0,1,0,0,2271.5869825,1,0,0,0,0.4093033877411684,Hit (Good Payer)
0.0,50,0,0.177197611,7200.0,9,0,2,0,1,1275.8227992,0,0,0,0,0.12989777983385375,Hit (Good Payer)
0.464516129,39,1,0.421195127,5170.0,17,0,1,0,2,2177.57880659,1,0,0,1,0.5842511913432316,False Alarm
0.600813843,57,0,0.2570967,12998.0,23,0,3,0,4,3341.7429066,0,0,0,0,0.28969303701185206,Hit (Good Payer)
0.569314589,63,6,2662.0,5400.0,16,0,1,1,0,14374800.0,7,0,0,1,0.7514616271733737,False Alarm
0.023050196,80,0,0.003261785,9503.0,10,0,0,0,0,30.996742855,0,0,0,0,0.0683237775200203,Hit (Good Payer)
0.322188524,72,0,1.459318498,2875.0,12,0,1,0,0,4195.54068175,0,0,0,0,0.32029521281853063,Hit (Good Payer)
0.0,42,0,0.887455741,3953.0,10,0,3,0,2,3508.112544173,0,0,0,0,0.31233658904151723,Hit (Good Payer)
0.034216473,64,0,0.2047992,6000.0,10,0,1,0,0,1228.7952,0,0,0,0,0.07502118870831188,Hit (Good Payer)
0.225239439,55,0,0.079636671,4733.0,6,0,0,0,0,376.920363843,0,0,0,0,0.17952554556125946,Hit (Good Payer)
0.00474624,52,0,0.0046811,1708.0,10,0,0,0,2,7.9953188,0,0,0,0,0.14798333198645863,Hit (Good Payer)
0.800548106,57,0,0.63269962,3944.0,12,0,0,0,0,2495.36730128,0,1,0,1,0.6115305610103152,False Alarm
0.134552931,39,0,0.389506067,5850.0,8,0,1,0,2,2278.61049195,0,0,0,0,0.19256717245477223,Hit (Good Payer)
0.030669039,36,1,0.201496705,8952.0,13,0,0,0,0,1803.79850316,1,0,0,0,0.3862487823819183,Hit (Good Payer)
0.045706989,65,0,0.385122975,5000.0,7,0,2,0,1,1925.614875,0,0,0,0,0.12068218678218356,Hit (Good Payer)
0.074266374,42,0,0.24606723,6038.0,4,0,1,0,2,1485.75393474,0,0,0,0,0.14180567335638086,Hit (Good Payer)
0.168101659,49,0,0.080383923,5000.0,16,0,0,0,1,401.919615,0,0,0,0,0.24510129651939006,Hit (Good Payer)
0.461139007,38,0,0.411945655,3900.0,7,0,1,0,2,1606.5880545,0,0,0,0,0.33016777139098463,Hit (Good Payer)
0.101176982,26,0,0.105236227,5862.0,5,0,0,0,0,616.894762674,0,0,0,0,0.1676248148118952,Hit (Good Payer)
0.018496917,26,0,0.001172791,2557.0,4,0,0,0,0,2.9988265870000004,0,0,0,0,0.1399808879359406,Hit (Good Payer)
0.9999999,49,0,0.041650139,5041.0,2,0,0,1,0,209.958350699,1,1,1,1,0.8592012015414965,Hit (Defaulter)
0.255818069,44,2,0.649639611,3190.0,9,0,2,0,1,2072.35035909,2,0,0,1,0.6673769371513848,False Alarm
0.010677363,45,0,0.161560787,3100.0,3,0,0,0,0,500.8384397,0,0,0,0,0.15872715958438016,Hit (Good Payer)
0.021469799,73,0,1662.0,5400.0,5,0,2,0,0,8974800.0,0,0,0,0,0.06137019824849107,Hit (Good Payer)
0.081664398,48,0,1317.0,0.0,5,0,0,0,0,0.0,0,0,0,0,0.11937514900237986,Hit (Good Payer)
0.042466626,65,0,499.0,5400.0,9,0,1,0,0,2694600.0,0,0,0,0,0.07334255856210942,Hit (Good Payer)
0.115366098,87,0,0.180136644,6000.0,6,0,1,0,0,1080.819864,0,0,0,0,0.087542237290879,Hit (Good Payer)
0.157305905,44,0,0.144056289,8100.0,11,0,0,0,3,1166.8559409,0,0,0,0,0.20210514550587702,Hit (Good Payer)
0.008549786,59,0,0.417042381,4435.0,4,0,2,0,1,1849.582959735,0,0,0,0,0.12369225675270176,Hit (Good Payer)
0.122476486,64,0,0.114641191,4500.0,6,0,0,0,0,515.8853595,0,0,0,0,0.12143559763838475,Hit (Good Payer)
0.07824837,52,0,0.269654666,4082.0,8,0,1,0,1,1100.730346612,0,0,0,0,0.15078326726516372,Hit (Good Payer)
0.126647706,42,0,0.742085971,3000.0,11,0,1,0,1,2226.257913,0,0,0,0,0.28156507018293464,Hit (Good Payer)
0.674878258,76,0,9.460245343,2200.0,11,0,0,0,0,20812.5397546,0,0,0,0,0.38332199145424367,Hit (Good Payer)
0.0,42,0,0.613319334,6666.0,7,0,2,0,0,4088.386680444,0,0,0,0,0.19939110227208293,Hit (Good Payer)
0.948217119,49,0,0.678390749,4150.0,10,0,0,0,0,2815.3216083499997,0,1,0,1,0.6191084992704984,False Alarm
0.540378101,54,0,0.527795128,1600.0,9,0,0,0,1,844.4722047999999,0,0,1,0,0.4112593922345008,Miss (Hidden Default)
0.9999999,30,0,0.185120094,1706.0,0,4,0,0,3,315.81488036400003,4,1,1,1,0.9176158907341514,Hit (Defaulter)
0.013159039,59,0,0.287372014,10254.0,11,0,1,0,0,2946.712631556,0,0,0,0,0.09912276908020737,Hit (Good Payer)
0.002473972,35,0,2769.0,5400.0,2,0,1,0,1,14952600.0,0,0,0,0,0.13537488715505902,Hit (Good Payer)
0.875886214,68,0,0.471125668,5800.0,8,0,1,0,0,2732.5288744,0,1,0,0,0.3225648309199717,Hit (Good Payer)
0.098556973,69,0,425.0,5400.0,4,0,1,0,0,2295000.0,0,0,0,0,0.055675418247672796,Hit (Good Payer)
0.286030382,43,0,2912.0,5400.0,12,0,1,0,0,15724800.0,0,0,0,0,0.1765162875685437,Hit (Good Payer)
0.059213089,67,1,2392.0,5400.0,4,0,1,0,0,12916800.0,1,0,0,0,0.3289686470577619,Hit (Good Payer)
0.681463707,32,0,0.122812865,6000.0,2,0,0,0,2,736.8771899999999,0,0,0,0,0.4015077602322185,Hit (Good Payer)
0.0,70,0,877.0,5400.0,6,0,1,0,0,4735800.0,0,0,0,0,0.06278443408770917,Hit (Good Payer)
0.082867545,93,0,0.028379432,16666.0,3,0,0,0,0,472.971613712,0,0,0,0,0.09953878640959425,Hit (Good Payer)
0.9999999,70,0,738.0,5400.0,7,0,0,0,0,3985200.0,0,1,0,0,0.3431778719493399,Hit (Good Payer)
0.646483724,33,0,0.202954648,15500.0,7,0,3,0,0,3145.797044,0,0,0,0,0.3551897040782937,Hit (Good Payer)
0.002890006,43,0,0.385378363,20667.0,6,0,2,0,3,7964.614628121,0,0,0,0,0.16515029968588998,Hit (Good Payer)
0.010397408,42,0,0.191244635,5824.0,7,0,1,0,0,1113.80875424,0,0,0,0,0.12791061333045717,Hit (Good Payer)
0.351247708,54,0,2543.0,5400.0,18,0,2,0,2,13732200.0,0,0,0,0,0.2534893370378756,Hit (Good Payer)
0.22338195,62,0,0.411219181,4420.0,8,0,1,0,0,1817.58878002,0,0,0,0,0.17599020789051956,Hit (Good Payer)
0.658796001,46,0,0.438931298,1833.0,6,0,0,0,1,804.561069234,0,0,0,0,0.42829511607809373,Hit (Good Payer)
0.063611835,48,0,3523.0,0.0,11,0,1,0,2,0.0,0,0,0,0,0.2065560960911788,Hit (Good Payer)
0.0,68,0,3942.0,5400.0,9,0,2,0,0,21286800.0,0,0,0,0,0.23437956097479026,Hit (Good Payer)
0.026981509,63,0,0.117277363,8432.0,7,0,2,0,0,988.882724816,0,0,0,0,0.07042974252179857,Hit (Good Payer)
0.002905366,67,0,0.005665722,6000.0,7,0,0,0,1,33.994332,0,0,0,0,0.06475326969769349,Hit (Good Payer)
0.0,63,1,0.256686236,3065.0,9,0,1,0,2,786.74331334,1,0,0,0,0.3657060058639605,Hit (Good Payer)
0.15639218,67,0,0.217982561,12500.0,5,0,2,0,2,2724.7820125,0,0,0,0,0.07315728467202738,Hit (Good Payer)
0.09069671,39,0,0.026866411,8076.0,4,0,0,0,0,216.973135236,0,0,0,0,0.12745593262755436,Hit (Good Payer)
0.021787932,71,0,1638.0,5400.0,12,0,2,0,0,8845200.0,0,0,0,0,0.07909400943360223,Hit (Good Payer)
0.406409868,57,0,1.143253748,1800.0,12,0,1,0,0,2057.8567464,0,0,0,0,0.3426390976647171,Hit (Good Payer)
0.9999999,70,0,0.374625375,1000.0,3,0,0,0,0,374.625375,0,1,0,0,0.3233878189429823,Hit (Good Payer)
0.008475787,71,0,0.025294374,4585.0,3,0,0,0,0,115.97470479,0,0,0,0,0.07114738636788723,Hit (Good Payer)
0.0,49,1,0.235152969,5000.0,8,0,1,0,0,1175.764845,1,0,0,0,0.3827146424125391,Hit (Good Payer)
0.712728283,35,0,0.634473105,5000.0,9,0,1,0,2,3172.3655249999997,0,0,0,1,0.520574841003194,False Alarm
0.036126122,35,0,1277.0,5400.0,5,0,2,0,0,6895800.0,0,0,0,0,0.10858160181349055,Hit (Good Payer)
0.013691826,45,0,0.319364962,5416.0,12,0,2,0,0,1729.6806341919998,0,0,0,0,0.16964105053034761,Hit (Good Payer)
0.21290522,61,0,0.409099431,16000.0,14,0,4,0,2,6545.590896000001,0,0,0,0,0.21610117263056705,Hit (Good Payer)
0.999917403,39,0,1.300131637,2278.0,6,0,1,0,3,2961.699869086,0,1,0,1,0.5526946559526553,False Alarm
0.031093837,51,0,785.0,5400.0,3,0,1,0,0,4239000.0,0,0,0,0,0.08712122255959603,Hit (Good Payer)
0.040619289,54,0,0.271900682,5718.0,4,0,1,0,0,1554.728099676,0,0,0,0,0.106314078088218,Hit (Good Payer)
0.530717269,60,0,0.477249826,12900.0,10,0,2,0,2,6156.5227554,0,0,0,0,0.24601752602198693,Hit (Good Payer)
0.279105842,39,0,0.247285238,9300.0,10,0,1,0,0,2299.7527133999997,0,0,0,0,0.19465176576438648,Hit (Good Payer)
0.212927109,50,0,0.452450298,7896.0,5,0,3,0,2,3572.547553008,0,0,0,0,0.18626174741381596,Hit (Good Payer)
0.441876546,52,0,4549.0,5400.0,9,0,1,0,0,24564600.0,0,0,0,0,0.2532500336999565,Hit (Good Payer)
0.179848579,40,0,0.588957055,4400.0,8,0,1,0,4,2591.4110419999997,0,0,0,0,0.25139812790456556,Hit (Good Payer)
0.213833053,63,0,1360.0,5400.0,11,0,2,0,0,7344000.0,0,0,0,0,0.09945755457593579,Hit (Good Payer)
0.350017105,44,0,0.355753499,5500.0,9,0,1,0,3,1956.6442445,0,0,0,0,0.2685926092114757,Hit (Good Payer)
0.0,29,0,2658.0,5400.0,3,0,1,0,0,14353200.0,0,0,0,0,0.1254071068811604,Hit (Good Payer)
0.0,70,0,0.304650897,8750.0,7,0,1,0,0,2665.69534875,0,0,0,0,0.06925830282913777,Hit (Good Payer)
0.215578688,64,3,0.354013525,3400.0,11,4,1,2,0,1203.645985,9,0,0,1,0.8773400657562171,False Alarm
0.067491564,53,0,0.062700839,12758.0,6,0,0,0,1,799.9373039619999,0,0,0,0,0.12140650770701207,Hit (Good Payer)
0.422966507,51,0,1.065292096,3200.0,15,0,2,0,0,3408.9347072,0,0,0,1,0.5036179996603288,False Alarm
0.014395918,65,0,0.366807376,4500.0,6,0,2,0,2,1650.633192,0,0,0,0,0.11216216235819756,Hit (Good Payer)
0.134408028,45,1,0.318657261,4110.0,10,0,1,1,1,1309.68134271,2,0,0,1,0.6883014165997074,False Alarm
0.0,64,0,36.0,5400.0,1,1,0,1,0,194400.0,2,0,1,1,0.6622403260247549,Hit (Defaulter)
0.63503264,37,0,0.468539907,5800.0,4,0,1,0,1,2717.5314605999997,0,0,0,0,0.4005013706627337,Hit (Good Payer)
0.771845631,33,0,0.852429514,5000.0,7,0,3,0,0,4262.14757,0,1,0,1,0.5504422073529894,False Alarm
0.495536246,54,0,0.204371779,5626.0,2,0,1,0,0,1149.795628654,0,0,0,0,0.29175335382949796,Hit (Good Payer)
0.049615908,52,0,0.221153846,11959.0,6,0,3,0,1,2644.778844314,0,0,0,0,0.09433716127714512,Hit (Good Payer)
0.9999999,54,0,0.066891892,1479.0,0,1,0,0,0,98.933108268,1,1,0,1,0.8523043170047688,False Alarm
0.066974639,54,0,0.054961832,1964.0,17,0,0,0,0,107.945038048,0,0,0,0,0.16974528946010753,Hit (Good Payer)
0.007124822,80,1,0.000856898,9335.0,2,0,0,0,0,7.99914283,1,0,0,0,0.11740308238856284,Hit (Good Payer)
0.201119552,26,0,0.459901178,2630.0,6,0,1,0,1,1209.54009814,0,0,0,0,0.26592187713582494,Hit (Good Payer)
0.9999999,58,2,0.176008116,3942.0,1,5,1,1,0,693.8239932719999,8,1,0,1,0.9190634234813098,False Alarm
0.351399526,62,0,0.167949251,9615.0,7,0,1,0,0,1614.832048365,0,0,0,0,0.1300454946694467,Hit (Good Payer)
0.257055066,61,0,0.680042661,7500.0,20,0,2,0,0,5100.3199575,0,0,0,0,0.2261731547777,Hit (Good Payer)
0.9999999,24,0,41.0,5400.0,0,3,0,0,0,221400.0,3,1,0,1,0.9181970511798103,False Alarm
0.442206277,60,0,0.184125519,6500.0,16,0,0,0,0,1196.8158735,0,0,0,0,0.29520048774975083,Hit (Good Payer)
0.03693736,75,0,0.300909091,4399.0,14,0,2,0,0,1323.699091309,0,0,0,0,0.10358368758016395,Hit (Good Payer)
0.479778657,61,0,0.372490927,13500.0,16,0,2,0,1,5028.6275145,0,0,1,0,0.24617368709579301,Miss (Hidden Default)
0.366758302,73,0,0.432124858,6150.0,15,0,1,0,1,2657.5678767,0,0,0,0,0.24079384867902065,Hit (Good Payer)
